0.296875,-0.093750,0.921875
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.250000,-0.093750,0.937500
0.250000,-0.093750,0.953125
0.265625,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.265625,-0.093750,0.953125
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.953125
0.265625,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.234375,-0.093750,0.937500
0.250000,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.953125
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.953125
0.281250,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.265625,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.250000,-0.109375,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.234375,-0.093750,0.937500
0.265625,-0.093750,0.953125
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.921875
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.109375,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.078125,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.078125,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.312500,-0.093750,0.937500
0.312500,-0.078125,0.937500
0.250000,-0.093750,0.937500
0.281250,-0.093750,0.984375
0.250000,-0.093750,0.968750
0.250000,-0.093750,0.937500
0.250000,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.109375,0.937500
0.265625,-0.093750,0.937500
0.265625,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.250000,-0.093750,0.953125
0.265625,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.078125,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.312500,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.250000,-0.093750,0.953125
0.265625,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.234375,-0.093750,0.937500
0.265625,-0.093750,0.968750
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.953125
0.265625,-0.093750,0.953125
0.265625,-0.093750,0.937500
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.250000,-0.093750,0.953125
0.265625,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.078125,0.953125
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.953125
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.953125
0.265625,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.250000,-0.093750,0.937500
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.250000,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.078125,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.078125,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.078125,0.937500
0.281250,-0.093750,0.921875
0.265625,-0.093750,0.968750
0.250000,-0.078125,0.968750
0.250000,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.281250,-0.078125,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.265625,-0.078125,0.937500
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.265625,-0.093750,0.953125
0.265625,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.078125,0.937500
0.296875,-0.093750,0.937500
0.296875,-0.078125,0.937500
0.281250,-0.093750,0.921875
0.281250,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.078125,0.937500
0.281250,-0.078125,0.937500
0.281250,-0.093750,0.937500
0.281250,-0.093750,0.921875
0.296875,-0.093750,0.937500
0.296875,-0.093750,0.937500
0.281250,-0.093750,0.937500
0.265625,-0.093750,0.937500
0.265625,-0.093750,0.953125
0.250000,-0.093750,0.937500
0.250000,-0.093750,0.937500
